Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16
0,0,1549,5140,17,3747,3751,3753,3754,3755,3756,3754,3761,3758,15,33789
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3761,3758,7,33787
0,0,1549,5140,15,3747,3751,3753,3754,3755,3755,3754,3761,3758,0,33788
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3761,3758,0,33787
0,0,1549,255,0,0,0,0,0,0,0,0,0,0,0,27000
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1549,216,0,0,0,0,0,0,0,0,0,0,0,0
