Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12
70099,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
70421,7,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
70729,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
71081,0,37825,4198,4206,4196,4198,4206,4200,4206,4206,4209
71402,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
71708,15,37824,4198,4207,4196,4198,4205,4200,4205,4206,4209
72060,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
72381,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
72732,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
73038,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
73359,-7,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
73711,7,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
74032,7,37825,4198,4206,4196,4198,4206,4200,4206,4206,4209
74338,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
74689,0,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
75008,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
75317,-7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
75671,7,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
75992,7,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
76344,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
76650,7,37823,4197,4206,4196,4198,4206,4200,4205,4206,4209
76971,7,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
77322,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
77641,7,37824,4198,4206,4196,4198,4206,4199,4206,4206,4209
77949,7,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
78301,0,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
78622,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
78931,7,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
79282,0,37823,4197,4206,4196,4198,4206,4200,4205,4206,4209
79604,7,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
79955,7,37823,4197,4206,4196,4198,4205,4200,4206,4206,4209
80261,0,37823,4197,4206,4196,4198,4206,4200,4205,4206,4209
80583,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
80936,-7,37823,4197,4206,4196,4198,4206,4200,4205,4206,4209
81257,-7,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
81566,15,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
81918,7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
82239,7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
82545,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
82896,7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
83217,7,37823,4197,4206,4196,4198,4206,4200,4205,4206,4209
83569,0,37823,4197,4206,4196,4198,4206,4200,4205,4206,4209
83877,7,37823,4197,4206,4196,4198,4206,4200,4205,4206,4209
84196,7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
84547,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
84868,7,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
85174,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
85526,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
85847,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
86153,0,37822,4198,4206,4196,4198,4205,4200,4205,4205,4209
86504,7,37822,4198,4206,4196,4198,4205,4200,4205,4205,4209
86826,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
87177,0,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
87483,7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
87804,7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
88155,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
88474,7,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
88782,-7,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
89134,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
89455,7,37822,4198,4206,4196,4198,4205,4200,4205,4205,4209
89764,-7,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
90116,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
90436,7,37823,4197,4206,4196,4198,4205,4200,4206,4206,4209
90788,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
91097,7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
91418,0,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
91769,-7,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
92091,0,37822,4198,4206,4196,4198,4205,4199,4205,4206,4209
92399,15,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
92751,7,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
93072,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
93378,15,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
93732,0,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
94053,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
94404,0,37821,4197,4206,4196,4198,4205,4199,4205,4206,4209
94710,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
95031,15,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
95383,0,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
95704,7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
96010,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
96362,7,37821,4197,4206,4196,4198,4205,4199,4205,4206,4209
96683,7,37822,4198,4206,4196,4198,4205,4200,4205,4205,4209
96989,15,37821,4197,4206,4196,4198,4205,4199,4205,4206,4209
97341,7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
97661,0,37820,4197,4206,4196,4198,4205,4200,4205,4205,4208
98013,15,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
98322,0,37821,4197,4206,4196,4198,4205,4200,4205,4206,4208
98643,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
98994,0,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
99316,0,37821,4197,4206,4196,4198,4205,4199,4205,4206,4209
99624,0,37821,4197,4206,4196,4198,4205,4199,4205,4206,4209
99976,15,37821,4197,4206,4196,4198,4205,4199,4205,4206,4209
100297,7,37822,4198,4206,4196,4198,4205,4200,4205,4205,4209
100606,0,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
100958,-7,37821,4197,4206,4196,4198,4205,4199,4205,4206,4209
101279,7,37821,4197,4206,4196,4198,4205,4199,4205,4206,4209
101631,0,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
101940,7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
102261,7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
102615,-7,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
102937,0,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
103245,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
103597,-7,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
103918,15,37820,4197,4206,4196,4198,4205,4200,4205,4205,4208
104227,7,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
104579,0,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
104900,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
105252,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
105560,15,37821,4197,4206,4196,4198,4205,4199,4205,4206,4209
105881,7,37820,4197,4206,4196,4198,4205,4200,4205,4205,4208
106233,7,37821,4197,4206,4196,4198,4205,4199,4205,4206,4209
106554,7,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
106863,7,37821,4197,4206,4196,4198,4205,4199,4205,4206,4209
107215,-15,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
107539,0,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
107848,7,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
108202,15,37822,4197,4206,4196,4198,4206,4200,4205,4205,4209
108523,15,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
108878,0,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
109187,0,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
109507,0,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
109859,15,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
110180,7,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
110489,7,37820,4197,4206,4196,4198,4205,4200,4205,4205,4208
110841,0,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
111162,0,37820,4197,4206,4196,4198,4205,4200,4205,4205,4208
111471,7,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
111823,0,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
112144,7,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
112498,7,37821,4197,4206,4196,4198,4205,4200,4205,4206,4208
112807,-7,37821,4197,4206,4196,4198,4205,4200,4205,4205,4209
113128,-7,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
113483,7,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
113804,-7,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
114113,-7,37820,4197,4206,4196,4198,4205,4200,4205,4205,4208
114468,-7,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
114789,0,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
115097,7,37820,4197,4206,4196,4198,4205,4200,4205,4205,4208
115449,0,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
115770,0,37821,4198,4206,4196,4198,4205,4199,4205,4206,4208
116122,15,37820,4197,4206,4196,4198,4205,4200,4205,4205,4208
116431,7,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
116752,0,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
117104,7,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
117424,15,37820,4197,4206,4196,4198,4205,4200,4205,4205,4208
117733,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
118085,15,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
118406,0,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
118715,0,37820,4197,4206,4196,4198,4205,4200,4205,4205,4208
119067,7,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
119387,0,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
119739,0,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
120047,7,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
120369,-7,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
120723,0,37819,4197,4206,4196,4198,4205,4199,4205,4205,4208
121044,-7,37820,4197,4206,4196,4198,4205,4199,4205,4206,4208
121353,0,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
121705,0,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
122026,7,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
122335,-7,37820,4197,4206,4196,4198,4205,4199,4205,4205,4209
122690,0,37820,4197,4206,4196,4198,4205,4200,4205,4205,4208
